BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       20 25040550.21   419 /  533       5760 |    -493.55    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       21 25035235.57   437 /  567       6060 | -9996419.86    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       22 25032202.40   464 /  593       6360 |    -695.80    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       23 25028778.89   436 /  591       6660 | -9997814.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       24 25027131.58   462 /  622       6960 |    -405.30    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       25 25024015.21   497 /  654       7260 | -9996633.23    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       26 25021762.30   470 /  649       7560 |    -453.68    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       27 25019945.42   447 /  640       7860 | -5000088.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       28 20019087.31   486 /  685       8160 |    -391.75    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       29 20017211.85   582 /  745       8460 | -9995901.74    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       30 20015889.92   576 /  747       8760 |    -295.70    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       31 20014385.55   656 /  807       9060 | -9998115.73    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       32 20013268.27   657 /  804       9360 |    -273.23    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       33 20011599.86   688 /  815       9660 | -9997332.44    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       34 15013174.32   733 /  859       9960 |    -327.98    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       35 15011900.17   745 /  869      10260 | -9998424.51    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       36 15011070.03   758 /  888      10560 |    -192.26    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       37 15010266.71   786 /  910      10860 | -4999191.83    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       38 10011532.14   831 /  950      11160 |    -237.88    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       39 10010635.48   844 /  962      11460 | -9998797.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       40 10010006.77   881 /  984      11760 |    -218.94    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       41 10009453.58   906 / 1009      12060 |   -1573.02    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       42 10008454.44   902 / 1005      12360 |    -187.98    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       43 10008028.02   879 /  983      12660 | -9999068.67    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       44   10299.99  1013 / 1102      12960 |    -115.98    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       45   10060.34  1065 / 1149      13260 |    -724.96    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       46    9332.20  1146 / 1209      13560 |    -119.55    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       47    9077.61  1149 / 1216      13860 |    -729.22    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       48    8195.79  1160 / 1225      14160 |     -93.21    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       49    7984.75  1170 / 1233      14460 |    -374.17    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       50    7095.95  1201 / 1261      14760 |     -83.37    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       51    6962.68  1195 / 1257      15060 |    -209.26    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       52    6281.43  1196 / 1261      15360 |     -68.43    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       53    6181.31  1202 / 1263      15660 |    -403.46    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       54    5662.25  1206 / 1260      15960 |     -51.32    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       55    5550.26  1203 / 1264      16260 |    -145.61    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       56    5194.88  1229 / 1294      16560 |     -44.54    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       57    5100.88  1255 / 1316      16860 |    -212.52    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       58    4569.76  1284 / 1336      17160 |     -41.06    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       59    4491.42  1225 / 1287      17460 |     -93.02    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       60    4165.82  1198 / 1268      17760 |     -29.27    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       61    4128.96  1213 / 1283      18060 |    -259.15    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       62    3684.14  1251 / 1314      18360 |     -35.20    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       63    3633.70  1237 / 1306      18660 |     -82.35    15   286  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       64    3456.50  1229 / 1298      18946 |     -21.59    15   292  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       65    3424.04  1225 / 1297      19238 |    -212.42    15   292  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       66    3206.31  1205 / 1287      19530 |     -19.56    15   270  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       67    3192.31  1192 / 1275      19800 |     -65.40    15   260  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       68    3051.02  1165 / 1252      20060 |     -15.06    15   266  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       69    3042.57  1187 / 1263      20326 |    -170.09    15   274  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       70    2932.05  1200 / 1272      20600 |      -8.11    15   180  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       71    2928.73  1204 / 1274      20780 |     -47.85    15   240  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       72    2792.63  1222 / 1295      21020 |    -123.91    17   210  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       73    2704.53  1207 / 1289      21230 |     -89.55    20   148  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       74    2639.53  1224 / 1305      21378 |     -41.43    23   180  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       75    2550.84  1227 / 1307      21558 |     -26.70    28    92  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       76    2522.19  1197 / 1272      21650 |     -60.32    27   164  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       77    2436.31  1171 / 1252      21814 |     -16.92    23    80  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       78    2432.17  1181 / 1260      21894 |     -30.00    24   202  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       79    2378.91  1169 / 1251      22096 |     -34.48    29   169  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       80    2336.54  1159 / 1245      22265 |     -16.89    33   136  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       81    2324.17  1164 / 1247      22401 |     -18.46    25   134  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       82    2311.90  1181 / 1260      22535 |     -24.08    35   184  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       83    2282.50  1186 / 1266      22719 |      -5.23    17    72  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       84    2282.32  1196 / 1275      22791 |     -12.48    20   116  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       85    2271.00  1146 / 1234      22907 |     -23.35    25   206  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       86    2248.41  1182 / 1267      23113 |     -12.94    39    98  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       87    2239.13  1155 / 1243      23211 |     -11.45    41   120  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       88    2235.68  1152 / 1239      23331 |     -12.64    45   162  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       89    2226.73  1165 / 1250      23493 |      -2.48    36    42  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       90    2226.67  1162 / 1250      23535 |      -4.43    32    64  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       91    2225.57  1164 / 1256      23599 |      -6.73    45   135  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       92    2221.96  1139 / 1233      23734 |     -10.47    55    92  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       93    2220.02  1150 / 1239      23826 |     -12.00    60    38  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       94    2219.53  1163 / 1250      23864 |      -8.49    57    42  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       95    2215.44  1149 / 1245      23906 |     -12.03    60    64  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       96    2214.45  1140 / 1236      23970 |      -1.39    60    16  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       97    2213.85  1145 / 1239      23986 |     -13.57    60    50  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       98    2213.72  1162 / 1255      24036 |     -12.29    60    54  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       99    2213.68  1161 / 1252      24090 |      -4.47    60    24  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      100    2213.34  1141 / 1230      24114 |      -1.18    60    18  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      101    2213.23  1149 / 1240      24132 |      -0.63    60    12  
BCP:     0 /     0     0 |       3865 9999999.00 9999999.00 |      102    2213.16  1153 / 1242      24144 |      -0.65    60     6  
BCP:     0 /     0     0 |       3865 9999999.00 9999999.00 |      103    2213.16  1153 / 1243      23950 |      -7.82    60     4  
BCP:     0 /     0     0 |       3865 9999999.00 9999999.00 |      104    2211.59  1146 / 1235      23954 |      -4.57    60     6  
BCP:     0 /     0     0 |       3865 9999999.00 9999999.00 |      105    2210.81  1137 / 1230      23960 |      -0.36    60    12  
BCP:     0 /     0     0 |       3865 9999999.00 9999999.00 |      106    2210.79  1144 / 1234      23972 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     1 /     2     1 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:     1 /     2     1 |       3865    2210.79    2210.79 |      107    2211.01  1096 / 1200      23964 |      -0.54    60     8  
BCP:     1 /     2     1 |       3865    2210.79    2210.79 |      108    2211.00  1095 / 1199      23972 |      -0.17    60     6  
BCP:     1 /     2     1 |       3865    2210.79    2210.79 |      109    2210.99  1096 / 1200      23978 |      -0.14    60     2  
BCP:     1 /     2     1 |       3865    2210.79    2210.79 |      110    2210.99  1096 / 1200      23980 |      -0.14    60     2  
BCP:     1 /     2     1 |       3865    2210.79    2210.79 |      111    2210.99  1096 / 1200      23982 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     4 /     4     2 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:     4 /     4     2 |       3865    2210.79    2210.79 |      112    2211.16  1080 / 1194      23982 |      -0.41    60     6  
BCP:     4 /     4     2 |       3865    2210.79    2210.79 |      113    2211.16  1080 / 1194      23988 |      -0.38    60     2  
BCP:     4 /     4     2 |       3865    2210.79    2210.79 |      114    2211.16  1080 / 1194      23990 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     7 /     6     3 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:     7 /     6     3 |       3865    2210.79    2210.79 |      115    2211.48  1053 / 1182      23982 |      -0.15    60    14  
BCP:     7 /     6     3 |       3865    2210.79    2210.79 |      116    2211.48  1053 / 1182      23996 |      -0.03    60    20  
BCP:     7 /     6     3 |       3865    2210.79    2210.79 |      117    2211.48  1055 / 1183      24016 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    10 /     8     4 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    10 /     8     4 |       3865    2210.79    2210.79 |      118    2211.59  1033 / 1173      24016 |      -2.97    60    26  
BCP:    10 /     8     4 |       3865    2210.79    2210.79 |      119    2211.48  1038 / 1180      24042 |      -0.52    60    12  
BCP:    10 /     8     4 |       3865    2210.79    2210.79 |      120    2211.48  1038 / 1180      24054 |      -0.15    60     2  
BCP:    10 /     8     4 |       3865    2210.79    2210.79 |      121    2211.48  1042 / 1184      24056 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    13 /    10     5 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    13 /    10     5 |       3865    2210.79    2210.79 |      122    2212.45  1022 / 1169      24056 |      -1.68    60    31  
BCP:    13 /    10     5 |       3865    2210.79    2210.79 |      123    2212.39  1024 / 1172      24087 |      -1.09    60    16  
BCP:    13 /    10     5 |       3865    2210.79    2210.79 |      124    2212.34  1026 / 1174      24103 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    16 /    12     6 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    16 /    12     6 |       3865    2210.79    2210.79 |      125    2214.70  1000 / 1154      24103 |      -1.17    60    38  
BCP:    16 /    12     6 |       3865    2210.79    2210.79 |      126    2214.66  1000 / 1153      24141 |      -1.38    60    14  
BCP:    16 /    12     6 |       3865    2210.79    2210.79 |      127    2214.62   999 / 1152      24155 |      -0.61    60     4  
BCP:    16 /    12     6 |       3865    2210.79    2210.79 |      128    2214.62  1002 / 1154      24159 |      -0.62    60     2  
BCP:    16 /    12     6 |       3865    2210.79    2210.79 |      129    2214.58  1005 / 1157      24161 |      -0.72    60     4  
BCP:    16 /    12     6 |       3865    2210.79    2210.79 |      130    2214.58  1005 / 1157      24165 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    19 /    14     7 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    19 /    14     7 |       3865    2210.79    2210.79 |      131    2216.06   990 / 1151      24165 |      -4.79    60    14  
BCP:    19 /    14     7 |       3865    2210.79    2210.79 |      132    2215.52   999 / 1159      24179 |      -2.97    60    30  
BCP:    19 /    14     7 |       3865    2210.79    2210.79 |      133    2215.52   998 / 1159      24209 |      -1.21    60     4  
BCP:    19 /    14     7 |       3865    2210.79    2210.79 |      134    2215.52   998 / 1159      24213 |      -0.73    60     2  
BCP:    19 /    14     7 |       3865    2210.79    2210.79 |      135    2215.50   995 / 1156      24215 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    22 /    16     8 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    22 /    16     8 |       3865    2210.79    2210.79 |      136    2218.27   980 / 1145      24209 |      -2.44    60    52  
BCP:    22 /    16     8 |       3865    2210.79    2210.79 |      137    2217.78   971 / 1137      24261 |      -1.41    60    12  
BCP:    22 /    16     8 |       3865    2210.79    2210.79 |      138    2217.78   971 / 1137      24273 |      -1.41    60     4  
BCP:    22 /    16     8 |       3865    2210.79    2210.79 |      139    2217.78   971 / 1137      24277 |      -1.41    60     2  
BCP:    22 /    16     8 |       3865    2210.79    2210.79 |      140    2217.78   971 / 1137      24279 |      -1.41    60     2  
BCP:    22 /    16     8 |       3865    2210.79    2210.79 |      141    2217.78   971 / 1137      24281 |      -1.41    60     2  
BCP:    22 /    16     8 |       3865    2210.79    2210.79 |      142    2217.78   971 / 1137      24283 |      -1.41    60     4  
BCP:    22 /    16     8 |       3865    2210.79    2210.79 |      143    2217.68   972 / 1138      24287 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    25 /    18     9 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    25 /    18     9 |       3865    2210.79    2210.79 |      144    2218.12   975 / 1144      24287 |      -2.49    60    22  
BCP:    25 /    18     9 |       3865    2210.79    2210.79 |      145    2217.91   973 / 1142      24309 |      -0.10    60     2  
BCP:    25 /    18     9 |       3865    2210.79    2210.79 |      146    2217.91   973 / 1142      24311 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    28 /    20    10 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    28 /    20    10 |       3865    2210.79    2210.79 |      147    2218.23   971 / 1148      24311 |      -3.28    60    10  
BCP:    28 /    20    10 |       3865    2210.79    2210.79 |      148    2217.94   974 / 1151      24321 |      -0.83    60     2  
BCP:    28 /    20    10 |       3865    2210.79    2210.79 |      149    2217.94   974 / 1151      24323 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    31 /    22    11 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    31 /    22    11 |       3865    2210.79    2210.79 |      150    2223.28   958 / 1138      24323 |     -15.85    59    56  
BCP:    31 /    22    11 |       3865    2210.79    2210.79 |      151    2222.83   961 / 1141      24379 |     -10.58    60    48  
BCP:    31 /    22    11 |       3865    2210.79    2210.79 |      152    2221.94   955 / 1135      24427 |      -3.47    60    12  
BCP:    31 /    22    11 |       3865    2210.79    2210.79 |      153    2221.94   955 / 1135      24439 |      -0.54    60     2  
BCP:    31 /    22    11 |       3865    2210.79    2210.79 |      154    2221.94   955 / 1135      24441 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    34 /    24    12 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    34 /    24    12 |       3865    2210.79    2210.79 |      155    2222.61   958 / 1140      24439 |      -1.16    60    38  
BCP:    34 /    24    12 |       3865    2210.79    2210.79 |      156    2222.51   961 / 1143      24477 |      -3.62    60    12  
BCP:    34 /    24    12 |       3865    2210.79    2210.79 |      157    2222.50   961 / 1143      24489 |      -1.38    60     4  
BCP:    34 /    24    12 |       3865    2210.79    2210.79 |      158    2222.49   961 / 1143      24493 |      -0.37    60     4  
BCP:    34 /    24    12 |       3865    2210.79    2210.79 |      159    2222.46   963 / 1145      24497 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      160    2223.59   966 / 1155      24497 |     -19.32    16    76  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      161    2223.57   963 / 1152      24573 |      -2.75    18   118  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      162    2223.53   952 / 1141      24691 |      -2.50    60    41  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      163    2223.51   955 / 1144      24732 |     -10.00    60    16  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      164    2223.50   967 / 1156      24748 |      -3.79    60    14  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      165    2223.50   967 / 1156      24762 |      -2.67    60    12  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      166    2223.50   967 / 1156      24774 |      -1.15    60     6  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      167    2223.50   969 / 1158      24780 |      -1.89    60    16  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      168    2223.48   967 / 1156      24796 |      -0.46    60     4  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      169    2223.48   967 / 1156      24800 |      -0.46    60     2  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      170    2223.48   965 / 1154      24802 |      -0.13    60     2  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      171    2223.48   965 / 1154      24804 |      -0.13    60     2  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      172    2223.48   965 / 1154      24806 |      -0.13    60     2  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      173    2223.48   965 / 1154      24808 |      -0.13    60     2  
BCP:    37 /    26    13 |       3865    2210.79    2210.79 |      174    2223.48   965 / 1154      24810 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    40 /    28    14 |       3865    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    40 /    28    14 |       3865    2210.79    2210.79 |      175    2224.84   936 / 1131      24800 |      -4.53    27   117  
BCP:    40 /    28    14 |       3865    2210.79    2210.79 |      176    2224.52   938 / 1133      24917 |      -4.69    60    49  
BCP:    40 /    28    14 |       3865    2210.79    2210.79 |      177    2224.52   934 / 1129      24966 |      -0.01    60     2  
BCP:    40 /    28    14 |       3695    2210.79    2210.79 |      178    2224.52   934 / 1129      24968 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    43 /    30    15 |       3695    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    43 /    30    15 |       3695    2210.79    2210.79 |      179    2227.93   924 / 1128      24841 |      -1.80    40    44  
BCP:    43 /    30    15 |       3695    2210.79    2210.79 |      180    2227.84   921 / 1126      24861 |      -4.44    60    40  
BCP:    43 /    30    15 |       3695    2210.79    2210.79 |      181    2227.55   937 / 1141      24901 |      -0.54    60    54  
BCP:    43 /    30    15 |       3695    2210.79    2210.79 |      182    2227.54   929 / 1130      24955 |      -0.30    60    16  
BCP:    43 /    30    15 |       3695    2210.79    2210.79 |      183    2227.52   928 / 1132      24971 |      -2.13    60    10  
BCP:    43 /    30    15 |       3695    2210.79    2210.79 |      184    2227.52   916 / 1119      24981 |      -0.12    60     2  
BCP:    43 /    30    15 |       3695    2210.79    2210.79 |      185    2227.52   916 / 1119      24983 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    46 /    32    16 |       3695    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    46 /    32    16 |       3695    2210.79    2210.79 |      186    2227.66   905 / 1114      24975 |      -2.13    60    12  
BCP:    46 /    32    16 |       3695    2210.79    2210.79 |      187    2227.59   906 / 1115      24987 |      -0.22    60    10  
BCP:    46 /    32    16 |       3695    2210.79    2210.79 |      188    2227.59   906 / 1115      24997 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    49 /    34    17 |       3695    2210.79    2210.79 |        -          -            -          - |          -     -     - 
BCP:    49 /    34    17 |       3695    2210.79    2210.79 |      189    2227.65   905 / 1119      24995 |      -0.26    60    20  
BCP:    49 /    34    17 |       3695    2210.79    2210.79 |      190    2227.64   906 / 1120      25015 |      -0.26    60     8  
BCP:    49 /    34    17 |       3695    2210.79    2210.79 |      191    2227.64   912 / 1125      25023 |      -0.36    60     2  
BCP:    49 /    34    17 |       3695    2210.79    2210.79 |      192    2227.64   912 / 1125      25025 |      -0.36    60     2  
BCP:    49 /    34    17 |       3695    2210.79    2210.79 |      193    2227.64   912 / 1125      25027 |      -0.36    60     2  
BCP:    49 /    34    17 |       3695    2210.79    2210.79 |      194    2227.64   912 / 1124      25029 |       0.00    60     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    52 /    36    18 |       3695    2210.79    2210.79 |        -          -            -          - |          -     -     - 
