BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       41    7924.68  1022 / 1071      12050 |    -353.47    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       42    7329.38  1050 / 1089      12350 |     -93.75    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       43    7150.74  1037 / 1087      12650 |     -63.48    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       44    7008.54  1064 / 1107      12950 |    -326.17    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       45    6366.72  1041 / 1095      13250 |     -66.57    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       46    6138.66  1055 / 1099      13550 |     -37.46    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       47    6039.20  1042 / 1090      13850 |    -180.11    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       48    5634.87  1093 / 1130      14150 |    -160.26    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       49    5526.93  1105 / 1138      14450 |     -32.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       50    5428.60  1114 / 1152      14750 |     -37.05    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       51    5372.90  1103 / 1138      15050 |    -134.91    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       52    5221.11  1098 / 1137      15350 |     -31.22    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       53    5178.19  1066 / 1101      15650 |     -21.32    15   280  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       54    5154.53  1096 / 1135      15930 |    -106.98    15   258  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       55    5001.63  1086 / 1129      16188 |     -21.16    15   294  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       56    4973.67  1077 / 1122      16482 |     -15.92    15   250  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       57    4956.03  1070 / 1119      16732 |    -104.10    17   229  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       58    4825.87  1105 / 1153      16961 |     -20.50    16   230  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       59    4819.41  1076 / 1124      17191 |     -31.75    15   223  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       60    4808.75  1038 / 1099      17414 |     -63.28    16   168  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       61    4750.89  1056 / 1115      17582 |     -43.28    15   196  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       62    4730.35  1044 / 1104      17778 |     -12.17    18   152  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       63    4718.28  1043 / 1103      17930 |     -41.19    23   180  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       64    4665.52  1049 / 1108      18110 |     -19.97    26    68  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       65    4647.71  1049 / 1110      18178 |      -6.50    19    68  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       66    4646.78  1052 / 1119      18246 |     -32.50    19   204  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       67    4620.01  1048 / 1113      18450 |     -25.93    33   100  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       68    4608.36  1044 / 1104      18550 |     -18.51    39   156  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       69    4595.46  1063 / 1124      18706 |     -25.70    49   138  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       70    4575.19  1058 / 1116      18844 |      -8.56    47    76  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       71    4573.13  1054 / 1116      18920 |     -10.15    50    84  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       72    4571.58  1026 / 1091      19004 |     -18.54    50    60  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       73    4562.72  1036 / 1096      19064 |      -8.85    48    74  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       74    4555.96  1004 / 1070      19138 |      -7.00    50    72  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       75    4555.05  1028 / 1092      19210 |      -4.23    50    42  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       76    4554.72  1034 / 1092      19252 |      -1.41    50    14  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       77    4554.58  1019 / 1081      19266 |      -3.29    50    10  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       78    4554.23  1027 / 1091      19276 |      -1.95    50     6  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       79    4554.23  1026 / 1090      19282 |      -1.95    50     2  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       80    4553.96  1026 / 1089      19284 |      -0.70    50    14  
BCP:     0 /     0     0 |       6135 9999999.00 9999999.00 |       81    4553.96  1026 / 1089      19298 |      -0.75    50     2  
BCP:     0 /     0     0 |       6135 9999999.00 9999999.00 |       82    4553.95  1035 / 1095      19151 |      -0.04    50     2  
BCP:     0 /     0     0 |       6135 9999999.00 9999999.00 |       83    4553.95  1035 / 1095      19153 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     1 /     2     1 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:     1 /     2     1 |       6135    4553.95    4553.95 |       84    4554.31   992 / 1062      19153 |      -3.11    50    12  
BCP:     1 /     2     1 |       6135    4553.95    4553.95 |       85    4554.25  1001 / 1071      19165 |      -1.69    50    10  
BCP:     1 /     2     1 |       6135    4553.95    4553.95 |       86    4554.21  1002 / 1072      19175 |      -1.69    50     4  
BCP:     1 /     2     1 |       6135    4553.95    4553.95 |       87    4554.16  1001 / 1072      19179 |      -2.43    50     2  
BCP:     1 /     2     1 |       6135    4553.95    4553.95 |       88    4554.11  1002 / 1073      19181 |      -0.01    50     6  
BCP:     1 /     2     1 |       6135    4553.95    4553.95 |       89    4554.11  1003 / 1074      19187 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     4 /     4     2 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:     4 /     4     2 |       6135    4553.95    4553.95 |       90    4554.11   986 / 1068      19183 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     7 /     6     3 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:     7 /     6     3 |       6135    4553.95    4553.95 |       91    4555.32   953 / 1049      19183 |      -3.43    50    12  
BCP:     7 /     6     3 |       6135    4553.95    4553.95 |       92    4555.31   952 / 1048      19195 |      -0.00    50     4  
BCP:     7 /     6     3 |       6135    4553.95    4553.95 |       93    4555.31   952 / 1048      19199 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    10 /     8     4 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    10 /     8     4 |       6135    4553.95    4553.95 |       94    4556.01   919 / 1025      19199 |      -2.44    50    26  
BCP:    10 /     8     4 |       6135    4553.95    4553.95 |       95    4555.71   916 / 1022      19225 |      -1.09    50     6  
BCP:    10 /     8     4 |       6135    4553.95    4553.95 |       96    4555.71   916 / 1022      19231 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    13 /    10     5 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    13 /    10     5 |       6135    4553.95    4553.95 |       97    4558.01   892 / 1009      19231 |      -1.86    50    36  
BCP:    13 /    10     5 |       6135    4553.95    4553.95 |       98    4557.79   901 / 1015      19267 |      -3.42    50    16  
BCP:    13 /    10     5 |       6135    4553.95    4553.95 |       99    4557.66   902 / 1016      19283 |      -1.64    50    20  
BCP:    13 /    10     5 |       6135    4553.95    4553.95 |      100    4557.62   900 / 1013      19303 |      -1.96    50    10  
BCP:    13 /    10     5 |       6135    4553.95    4553.95 |      101    4557.59   902 / 1015      19313 |      -2.72    50    10  
BCP:    13 /    10     5 |       6135    4553.95    4553.95 |      102    4557.59   900 / 1013      19323 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    16 /    12     6 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    16 /    12     6 |       6135    4553.95    4553.95 |      103    4557.87   883 / 1004      19323 |      -0.53    15   168  
BCP:    16 /    12     6 |       6135    4553.95    4553.95 |      104    4557.77   878 /  999      19491 |      -0.73    50    24  
BCP:    16 /    12     6 |       6135    4553.95    4553.95 |      105    4557.77   883 / 1002      19515 |      -0.71    50    10  
BCP:    16 /    12     6 |       6135    4553.95    4553.95 |      106    4557.76   886 / 1005      19525 |      -0.16    50     2  
BCP:    16 /    12     6 |       6135    4553.95    4553.95 |      107    4557.76   886 / 1005      19527 |      -0.16    50     2  
BCP:    16 /    12     6 |       6135    4553.95    4553.95 |      108    4557.76   886 / 1005      19529 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    19 /    14     7 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    19 /    14     7 |       6135    4553.95    4553.95 |      109    4558.01   854 /  984      19529 |      -0.74    50     4  
BCP:    19 /    14     7 |       6135    4553.95    4553.95 |      110    4558.01   854 /  984      19533 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    22 /    16     8 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    22 /    16     8 |       6135    4553.95    4553.95 |      111    4558.84   850 /  990      19533 |      -5.06    16   188  
BCP:    22 /    16     8 |       6135    4553.95    4553.95 |      112    4558.47   835 /  977      19721 |      -4.90    50    69  
BCP:    22 /    16     8 |       6135    4553.95    4553.95 |      113    4558.28   826 /  968      19790 |      -1.20    50     6  
BCP:    22 /    16     8 |       6135    4553.95    4553.95 |      114    4558.28   826 /  968      19796 |      -1.20    50     6  
BCP:    22 /    16     8 |       6135    4553.95    4553.95 |      115    4558.28   826 /  968      19802 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    25 /    18     9 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    25 /    18     9 |       6135    4553.95    4553.95 |      116    4565.45   856 / 1006      19800 |      -2.63    16    81  
BCP:    25 /    18     9 |       6135    4553.95    4553.95 |      117    4564.72   851 / 1001      19881 |     -12.04    30    55  
BCP:    25 /    18     9 |       6135    4553.95    4553.95 |      118    4564.34   845 /  993      19936 |      -1.44    16   144  
BCP:    25 /    18     9 |       6135    4553.95    4553.95 |      119    4564.27   828 /  978      20080 |      -3.39    50    30  
BCP:    25 /    18     9 |       6135    4553.95    4553.95 |      120    4563.94   818 /  968      20110 |      -3.21    50    14  
BCP:    25 /    18     9 |       6135    4553.95    4553.95 |      121    4563.86   811 /  960      20124 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    28 /    20    10 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    28 /    20    10 |       6135    4553.95    4553.95 |      122    4583.75   827 /  981      20124 |     -19.51    50    30  
BCP:    28 /    20    10 |       6135    4553.95    4553.95 |      123    4583.72   828 /  981      20141 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    31 /    22    11 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    31 /    22    11 |       6135    4553.95    4553.95 |      124    4584.26   802 /  959      20141 |      -4.19    50    36  
BCP:    31 /    22    11 |       6135    4553.95    4553.95 |      125    4584.04   795 /  954      20177 |      -0.47    50     2  
BCP:    31 /    22    11 |       6135    4553.95    4553.95 |      126    4584.04   795 /  954      20179 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    34 /    24    12 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    34 /    24    12 |       6135    4553.95    4553.95 |      127    4584.15   797 /  960      20173 |      -1.97    50    20  
BCP:    34 /    24    12 |       6135    4553.95    4553.95 |      128    4584.09   795 /  958      20193 |      -0.08    50     2  
BCP:    34 /    24    12 |       6135    4553.95    4553.95 |      129    4584.09   795 /  958      20195 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    37 /    26    13 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    37 /    26    13 |       6135    4553.95    4553.95 |      130    4586.41   786 /  954      20195 |      -5.10    26   102  
BCP:    37 /    26    13 |       6135    4553.95    4553.95 |      131    4585.50   777 /  946      20297 |      -2.06    27   128  
BCP:    37 /    26    13 |       6135    4553.95    4553.95 |      132    4585.08   764 /  931      20425 |      -2.57    50    26  
BCP:    37 /    26    13 |       6135    4553.95    4553.95 |      133    4585.08   763 /  930      20451 |      -0.63    50     4  
BCP:    37 /    26    13 |       6135    4553.95    4553.95 |      134    4585.08   763 /  930      20455 |      -0.63    50     2  
BCP:    37 /    26    13 |       6135    4553.95    4553.95 |      135    4585.08   763 /  930      20457 |      -0.63    50     2  
BCP:    37 /    26    13 |       6135    4553.95    4553.95 |      136    4585.08   763 /  930      20459 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    40 /    28    14 |       6135    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    40 /    28    14 |       6135    4553.95    4553.95 |      137    4585.40   776 /  948      20451 |      -2.07    50    28  
BCP:    40 /    28    14 |       6135    4553.95    4553.95 |      138    4585.08   768 /  940      20479 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    43 /    30    15 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    43 /    30    15 |       5650    4553.95    4553.95 |      139    4587.68   766 /  941      20479 |      -5.00    25    78  
BCP:    43 /    30    15 |       5650    4553.95    4553.95 |      140    4587.51   760 /  935      20190 |      -4.58    50    42  
BCP:    43 /    30    15 |       5650    4553.95    4553.95 |      141    4587.38   759 /  933      20232 |      -4.91    40    78  
BCP:    43 /    30    15 |       5650    4553.95    4553.95 |      142    4587.25   771 /  943      20310 |      -4.29    50    34  
BCP:    43 /    30    15 |       5650    4553.95    4553.95 |      143    4587.09   757 /  931      20344 |      -4.69    50    12  
BCP:    43 /    30    15 |       5650    4553.95    4553.95 |      144    4586.96   755 /  927      20356 |      -0.15    50    10  
BCP:    43 /    30    15 |       5650    4553.95    4553.95 |      145    4586.96   757 /  929      20366 |      -0.08    50     4  
BCP:    43 /    30    15 |       5650    4553.95    4553.95 |      146    4586.95   765 /  937      20370 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    46 /    32    16 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    46 /    32    16 |       5650    4553.95    4553.95 |      147    4587.22   741 /  919      20370 |      -1.82    50    18  
BCP:    46 /    32    16 |       5650    4553.95    4553.95 |      148    4587.22   741 /  919      20388 |      -1.82    50    10  
BCP:    46 /    32    16 |       5650    4553.95    4553.95 |      149    4587.22   748 /  927      20398 |      -1.78    50     2  
BCP:    46 /    32    16 |       5650    4553.95    4553.95 |      150    4587.22   748 /  927      20400 |      -1.78    50     4  
BCP:    46 /    32    16 |       5650    4553.95    4553.95 |      151    4587.22   748 /  927      20404 |      -1.78    50     2  
BCP:    46 /    32    16 |       5650    4553.95    4553.95 |      152    4587.09   737 /  916      20406 |      -0.12    50     6  
BCP:    46 /    32    16 |       5650    4553.95    4553.95 |      153    4587.09   737 /  916      20412 |      -0.04    50     2  
BCP:    46 /    32    16 |       5650    4553.95    4553.95 |      154    4587.09   737 /  916      20414 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    49 /    34    17 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    49 /    34    17 |       5650    4553.95    4553.95 |      155    4588.26   733 /  915      20414 |      -6.37    50    32  
BCP:    49 /    34    17 |       5650    4553.95    4553.95 |      156    4587.93   712 /  895      20446 |      -0.57    50    18  
BCP:    49 /    34    17 |       5650    4553.95    4553.95 |      157    4587.93   712 /  895      20464 |      -0.37    50     2  
BCP:    49 /    34    17 |       5650    4553.95    4553.95 |      158    4587.93   712 /  895      20466 |      -0.37    50     2  
BCP:    49 /    34    17 |       5650    4553.95    4553.95 |      159    4587.93   712 /  895      20468 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    52 /    36    18 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    52 /    36    18 |       5650    4553.95    4553.95 |      160    4589.96   702 /  891      20468 |      -4.27    50    18  
BCP:    52 /    36    18 |       5650    4553.95    4553.95 |      161    4589.88   717 /  906      20486 |      -4.27    50    28  
BCP:    52 /    36    18 |       5650    4553.95    4553.95 |      162    4589.66   716 /  905      20514 |      -1.13    50    10  
BCP:    52 /    36    18 |       5650    4553.95    4553.95 |      163    4589.66   716 /  905      20524 |      -1.13    50    10  
BCP:    52 /    36    18 |       5650    4553.95    4553.95 |      164    4589.66   716 /  905      20534 |      -1.13    50    10  
BCP:    52 /    36    18 |       5650    4553.95    4553.95 |      165    4589.59   704 /  893      20544 |      -0.06    50     6  
BCP:    52 /    36    18 |       5650    4553.95    4553.95 |      166    4589.59   704 /  893      20550 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    55 /    38    19 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    55 /    38    19 |       5650    4553.95    4553.95 |      167    4592.52   739 /  932      20550 |      -4.04    23    70  
BCP:    55 /    38    19 |       5650    4553.95    4553.95 |      168    4591.90   731 /  924      20620 |      -1.28    28    54  
BCP:    55 /    38    19 |       5650    4553.95    4553.95 |      169    4591.79   706 /  898      20674 |      -3.83    50    27  
BCP:    55 /    38    19 |       5650    4553.95    4553.95 |      170    4591.76   701 /  893      20701 |      -1.53    50    16  
BCP:    55 /    38    19 |       5650    4553.95    4553.95 |      171    4591.76   701 /  893      20717 |      -0.63    50    10  
BCP:    55 /    38    19 |       5650    4553.95    4553.95 |      172    4591.76   701 /  893      20727 |      -0.12    50     2  
BCP:    55 /    38    19 |       5650    4553.95    4553.95 |      173    4591.76   701 /  893      20729 |      -0.12    50     4  
BCP:    55 /    38    19 |       5650    4553.95    4553.95 |      174    4591.76   701 /  893      20733 |      -1.55    50     2  
BCP:    55 /    38    19 |       5650    4553.95    4553.95 |      175    4591.76   701 /  893      20735 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    58 /    40    20 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    58 /    40    20 |       5650    4553.95    4553.95 |      176    4592.64   696 /  893      20733 |      -3.24    27    72  
BCP:    58 /    40    20 |       5650    4553.95    4553.95 |      177    4592.62   696 /  893      20805 |      -3.08    50    38  
BCP:    58 /    40    20 |       5650    4553.95    4553.95 |      178    4592.55   700 /  897      20843 |      -0.28    50     8  
BCP:    58 /    40    20 |       5650    4553.95    4553.95 |      179    4592.55   700 /  897      20851 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |      180    4609.32   701 /  903      20845 |     -12.00    21    98  
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |      181    4609.16   681 /  883      20917 |      -3.76    19    71  
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |      182    4608.61   673 /  876      20988 |      -3.81    35    84  
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |      183    4608.55   674 /  877      21072 |      -8.38    50    38  
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |      184    4608.53   673 /  875      21110 |      -3.34    50    26  
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |      185    4608.53   672 /  873      21136 |      -0.14    50     8  
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |      186    4608.53   672 /  873      21144 |      -0.89    50     8  
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |      187    4608.53   672 /  873      21152 |      -1.19    50     8  
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |      188    4608.51   674 /  876      21160 |      -0.18    50     6  
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |      189    4608.51   674 /  876      21166 |      -0.12    50     2  
BCP:    61 /    42    21 |       5650    4553.95    4553.95 |      190    4608.51   674 /  876      21168 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    64 /    44    22 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
