BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       35 2606020.39   732 /  985      10320 |    -697.46    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       36 2602449.87   753 / 1011      10620 | -3745664.24    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       37   99489.32   747 / 1021      10920 |   -3216.78    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       38   96938.23   796 / 1055      11220 |   -1927.72    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       39   92369.18   835 / 1099      11520 |    -594.09    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       40   87562.67   812 / 1105      11820 |    -469.49    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       41   84599.52   799 / 1113      12120 |    -614.14    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       42   79741.92   787 / 1110      12420 |    -741.39    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       43   75520.54   784 / 1119      12720 |    -529.93    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       44   73238.77   782 / 1134      13020 |    -843.52    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       45   69751.67   815 / 1166      13320 |    -863.11    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       46   64193.29   773 / 1153      13620 |    -716.93    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       47   61024.70   802 / 1178      13920 |    -447.18    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       48   58730.64   825 / 1196      14220 |    -385.22    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       49   56840.09   816 / 1195      14520 |    -504.50    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       50   52789.96   799 / 1214      14820 |    -533.36    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       51   50303.02   782 / 1206      15120 |    -428.68    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       52   48314.03   838 / 1251      15420 |    -533.45    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       53   44930.59   797 / 1238      15720 |    -565.33    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       54   42711.69   828 / 1263      16020 |    -582.10    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       55   40818.82   852 / 1291      16320 |    -536.58    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       56   39025.75   880 / 1305      16620 |    -451.66    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       57   37200.14   888 / 1305      16920 |    -501.15    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       58   34858.09   980 / 1359      17220 |    -405.43    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       59   32648.01   944 / 1344      17520 |    -255.13    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       60   31832.17  1011 / 1392      17820 |    -682.25    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       61   29690.79  1001 / 1399      18120 |    -354.15    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       62   27391.40  1041 / 1437      18420 |    -495.62    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       63   26378.85  1054 / 1441      18720 |    -316.39    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       64   24918.18  1054 / 1440      19020 |    -252.42    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       65   24365.84  1125 / 1479      19320 |    -306.20    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       66   22871.93  1116 / 1483      19620 |    -331.42    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       67   21689.88  1183 / 1520      19920 |    -237.79    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       68   20980.81  1190 / 1528      20220 |    -236.55    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       69   19689.90  1213 / 1555      20520 |    -305.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       70   18293.52  1221 / 1556      20820 |    -386.12    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       71   17033.36  1231 / 1571      21120 |    -211.76    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       72   16220.41  1211 / 1553      21420 |    -228.81    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       73   15542.10  1213 / 1566      21720 |    -280.48    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       74   14629.81  1257 / 1577      22020 |    -178.13    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       75   13815.47  1257 / 1589      22320 |    -129.54    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       76   13074.74  1227 / 1570      22620 |    -229.14    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       77   11983.97  1311 / 1627      22920 |    -269.76    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       78   11308.20  1303 / 1626      23220 |    -374.73    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       79   10701.19  1355 / 1657      23520 |    -254.29    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       80   10013.66  1371 / 1680      23820 |    -296.76    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       81    9663.99  1381 / 1677      24120 |    -243.97    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       82    8979.46  1424 / 1715      24420 |    -170.50    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       83    8624.47  1447 / 1731      24720 |    -160.43    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       84    8431.37  1459 / 1730      25020 |    -173.28    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       85    7830.90  1441 / 1730      25320 |    -184.71    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       86    7201.30  1451 / 1739      25620 |    -207.88    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       87    6796.24  1486 / 1770      25920 |    -230.68    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       88    6533.46  1475 / 1758      26220 |    -187.19    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       89    6242.44  1458 / 1756      26520 |    -165.35    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       90    6032.98  1528 / 1802      26820 |    -107.42    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       91    5805.63  1505 / 1791      27120 |     -92.69    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       92    5646.27  1547 / 1814      27420 |    -104.43    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       93    5315.21  1603 / 1851      27720 |    -183.07    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       94    5092.74  1611 / 1866      28020 |    -216.33    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       95    4817.55  1607 / 1871      28320 |    -160.92    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       96    4670.52  1619 / 1873      28620 |    -118.73    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       97    4606.01  1625 / 1882      28920 |    -104.23    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       98    4360.27  1602 / 1872      29220 |     -86.96    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       99    4223.05  1559 / 1845      29520 |     -53.06    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      100    4149.55  1587 / 1863      29820 |     -89.11    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      101    3948.40  1588 / 1866      30120 |    -131.96    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      102    3704.76  1575 / 1859      30420 |    -123.06    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      103    3606.03  1584 / 1875      30720 |    -102.47    15   299  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      104    3541.91  1516 / 1838      31019 |     -92.22    15   299  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      105    3440.27  1550 / 1853      31318 |     -68.20    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      106    3335.05  1591 / 1868      31618 |     -70.89    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      107    3247.32  1568 / 1855      31918 |     -26.53    15   299  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      108    3210.52  1545 / 1836      32217 |     -55.83    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      109    3073.72  1523 / 1826      32517 |     -90.44    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      110    2969.30  1575 / 1867      32817 |    -124.56    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      111    2902.61  1603 / 1894      33117 |     -75.53    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      112    2882.16  1594 / 1882      33417 |     -45.43    15   289  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      113    2857.36  1602 / 1886      33706 |     -45.00    16   192  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      114    2796.23  1611 / 1889      33898 |     -30.00    26   151  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      115    2766.21  1602 / 1891      34049 |     -33.73    28   230  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      116    2703.03  1625 / 1901      34279 |     -44.01    28   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      117    2640.14  1625 / 1897      34579 |     -48.45    50   194  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      118    2575.97  1622 / 1897      34773 |     -43.89    60   148  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      119    2515.28  1688 / 1937      34921 |     -21.00    58    98  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      120    2498.80  1658 / 1916      35019 |      -1.22    15   298  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      121    2498.45  1627 / 1895      35317 |      -4.20    17   101  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      122    2497.98  1569 / 1871      35418 |     -35.39    22   173  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      123    2494.49  1591 / 1883      35591 |     -34.35    21   282  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      124    2441.80  1574 / 1868      35873 |     -30.34    21   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      125    2424.19  1565 / 1866      36173 |     -30.00    25   156  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      126    2362.85  1529 / 1845      36329 |     -16.85    24   158  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      127    2359.61  1557 / 1860      36487 |     -10.81    59    84  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      128    2355.90  1561 / 1861      36571 |     -15.36    57   226  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      129    2316.45  1569 / 1870      36797 |     -14.23    57   298  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      130    2283.70  1545 / 1851      37095 |     -19.00    67   170  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      131    2262.37  1521 / 1835      37265 |     -16.82    87   189  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      132    2258.46  1496 / 1815      37454 |     -26.82    99   143  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      133    2254.42  1461 / 1774      37597 |     -15.00   107    74  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      134    2251.06  1463 / 1777      37671 |      -6.67   120    63  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      135    2251.06  1463 / 1777      37734 |      -6.67   120    28  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      136    2251.00  1467 / 1784      37762 |      -6.67   120     2  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      137    2251.00  1467 / 1784      37764 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     1 /     2     1 |       4920    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:     1 /     2     1 |       4920    2251.00    2251.00 |      138    2251.00  1455 / 1796      37764 |     -30.00    26   107  
BCP:     1 /     2     1 |       4920    2251.00    2251.00 |      139    2251.00  1455 / 1796      37751 |     -28.33    38   113  
BCP:     1 /     2     1 |       4920    2251.00    2251.00 |      140    2251.00  1455 / 1796      37864 |     -48.33    46   141  
BCP:     1 /     2     1 |       4920    2251.00    2251.00 |      141    2251.00  1455 / 1796      38005 |     -30.00    51   120  
BCP:     1 /     2     1 |       4920    2251.00    2251.00 |      142    2251.00  1455 / 1796      38125 |     -33.12    57   106  
BCP:     1 /     2     1 |       4920    2251.00    2251.00 |      143    2251.00  1455 / 1796      38231 |     -15.71   100    74  
BCP:     1 /     2     1 |       4920    2251.00    2251.00 |      144    2251.00  1455 / 1796      38305 |     -14.58   120    30  
BCP:     1 /     2     1 |       4920    2251.00    2251.00 |      145    2251.00  1455 / 1796      38335 |      -5.71   120    10  
BCP:     1 /     2     1 |       4920    2251.00    2251.00 |      146    2251.00  1455 / 1796      38345 |      -4.44   120     2  
BCP:     1 /     2     1 |       4920    2251.00    2251.00 |      147    2251.00  1455 / 1796      38347 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     4 /     4     2 |       4920    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:     4 /     4     2 |       4920    2251.00    2251.00 |      148    2251.00  1457 / 1795      38347 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     7 /     6     3 |       4920    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:     7 /     6     3 |       4920    2251.00    2251.00 |      149    2251.00  1450 / 1802      38347 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    10 /     8     4 |       4920    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    10 /     8     4 |       4920    2251.00    2251.00 |      150    2251.00  1390 / 1764      38347 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      151    2251.00  1372 / 1758      38347 |     -31.11    34   110  
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      152    2251.00  1372 / 1758      38457 |     -55.00    37    99  
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      153    2251.00  1372 / 1758      38556 |     -40.00    52    92  
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      154    2251.00  1372 / 1758      38648 |     -31.00    52    97  
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      155    2251.00  1372 / 1758      38745 |     -20.56    54   111  
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      156    2251.00  1372 / 1758      38856 |     -19.52    85    65  
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      157    2251.00  1372 / 1758      38921 |     -15.00   120    34  
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      158    2251.00  1372 / 1758      38955 |     -15.00   120    18  
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      159    2251.00  1372 / 1758      38973 |      -5.00   120     8  
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      160    2251.00  1372 / 1758      38981 |      -0.36   120     4  
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      161    2251.00  1372 / 1758      38985 |      -0.89   120     2  
BCP:    13 /    10     5 |       4880    2251.00    2251.00 |      162    2251.00  1372 / 1758      38987 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    16 /    12     6 |       4880    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    16 /    12     6 |       4880    2251.00    2251.00 |      163    2251.00  1335 / 1737      38985 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    19 /    14     7 |       4880    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    19 /    14     7 |       4880    2251.00    2251.00 |      164    2251.00  1317 / 1728      38985 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    22 /    16     8 |       4880    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    22 /    16     8 |       4880    2251.00    2251.00 |      165    2251.17  1302 / 1722      38985 |      -1.67   120     4  
BCP:    22 /    16     8 |       4880    2251.00    2251.00 |      166    2251.17  1302 / 1722      38989 |      -0.56   120     2  
BCP:    22 /    16     8 |       4880    2251.00    2251.00 |      167    2251.17  1302 / 1722      38991 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    25 /    18     9 |       4880    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    25 /    18     9 |       4880    2251.00    2251.00 |      168    2251.67  1326 / 1751      38991 |      -6.67   120    14  
BCP:    25 /    18     9 |       4880    2251.00    2251.00 |      169    2251.67  1326 / 1751      39005 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    28 /    20    10 |       4880    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    28 /    20    10 |       4880    2251.00    2251.00 |      170    2251.67  1315 / 1736      39005 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    31 /    22    11 |       4880    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    31 /    22    11 |       4880    2251.00    2251.00 |      171    2251.67  1278 / 1720      39005 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    34 /    24    12 |       4880    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    34 /    24    12 |       4880    2251.00    2251.00 |      172    2251.67  1246 / 1700      39005 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    37 /    26    13 |       4880    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    37 /    26    13 |       4880    2251.00    2251.00 |      173    2252.05  1264 / 1724      39005 |      -9.36    15   285  
BCP:    37 /    26    13 |       4880    2251.00    2251.00 |      174    2251.72  1257 / 1714      39290 |      -1.73    15   289  
BCP:    37 /    26    13 |       4880    2251.00    2251.00 |      175    2251.67  1258 / 1715      39579 |      -2.50   120     4  
BCP:    37 /    26    13 |       4880    2251.00    2251.00 |      176    2251.67  1258 / 1715      39583 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    40 /    28    14 |       4880    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    40 /    28    14 |       4880    2251.00    2251.00 |      177    2251.68  1260 / 1726      39583 |      -0.43    42   288  
BCP:    40 /    28    14 |       4605    2251.00    2251.00 |      178    2251.67  1262 / 1728      39871 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    43 /    30    15 |       4605    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    43 /    30    15 |       4605    2251.00    2251.00 |      179    2252.23  1241 / 1712      39869 |      -5.00   120    16  
BCP:    43 /    30    15 |       4605    2251.00    2251.00 |      180    2251.67  1245 / 1716      39885 |     -15.00   120     2  
BCP:    43 /    30    15 |       4605    2251.00    2251.00 |      181    2251.67  1245 / 1716      39887 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    46 /    32    16 |       4605    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    46 /    32    16 |       4605    2251.00    2251.00 |      182    2251.67  1235 / 1716      39887 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    49 /    34    17 |       4605    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    49 /    34    17 |       4605    2251.00    2251.00 |      183    2251.67  1238 / 1723      39887 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    52 /    36    18 |       4605    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    52 /    36    18 |       4605    2251.00    2251.00 |      184    2252.10  1199 / 1691      39887 |      -4.49    15   256  
BCP:    52 /    36    18 |       4605    2251.00    2251.00 |      185    2251.67  1199 / 1690      40143 |      -2.50   120    24  
BCP:    52 /    36    18 |       4605    2251.00    2251.00 |      186    2251.67  1199 / 1690      40167 |      -0.56   120     2  
BCP:    52 /    36    18 |       4605    2251.00    2251.00 |      187    2251.67  1199 / 1690      40169 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    55 /    38    19 |       4605    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:    55 /    38    19 |       4605    2251.00    2251.00 |      188    2251.67  1189 / 1688      40169 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    58 /    40    20 |       4605    2251.00    2251.00 |        -          -            -          - |          -     -     - 
